Sender,channel,text,url_html,is issue,is comment's issue,is pull request,is comment's pull request,issue or pull another repository,is other issue or pull of another organization,url not found
kimoon,kubernetes-novice,"<@U1JLT3FSR>, <@U3Z982HJB> I’d appreciate your feedbacks on the lateest comment at: <https://github.com/apache-spark-on-k8s/spark-integration/issues/2#issuecomment-352065040>",https://github.com/apache-spark-on-k8s/spark-integration/issues/2#issuecomment-352065040,False,False,False,False,False,True,False
spiffxp,kubernetes-novice,some github-label related stuff I'd like to help out with (and could really use the group's help in making a 1.10 priority) <https://github.com/kubernetes/kubernetes/issues/57911>,https://github.com/kubernetes/kubernetes/issues/57911,True,False,False,False,False,False,False
cdrage,kubernetes-novice,mind commenting on this <@U0DE6E8JY> <https://github.com/kubernetes/kompose/issues/109> later today,https://github.com/kubernetes/kompose/issues/109,False,False,False,False,True,False,False
bentheelder,kubernetes-novice,please note that `pull-kubernetes-e2e-gce-etcd3` has been migrated to `pull-kubernetes-e2e-gce` <https://github.com/kubernetes/test-infra/pull/5047>,https://github.com/kubernetes/test-infra/pull/5047,False,False,False,False,True,False,False
sszuecs,kubernetes-novice,anyone having problems with docker as shown in <https://github.com/moby/moby/issues/33820> ?,https://github.com/moby/moby/issues/33820,False,False,False,False,False,True,False
surajd,kubernetes-novice,<@U3R8AEEQG> is this working for you `kompose up -v` as shown in <https://github.com/kubernetes/kompose/pull/837#issuecomment-337789167>,https://github.com/kubernetes/kompose/pull/837#issuecomment-337789167,False,False,False,False,True,False,False
hongchao.deng,kubernetes-novice,<@U09R2P666> This fix is desired: <https://github.com/coreos/etcd/pull/8199>,https://github.com/coreos/etcd/pull/8199,False,False,False,False,False,True,False
leosunmo,kubernetes-novice,Hey UI peeps! I was just wondering what the status of enabling RBAC in the Dashboard is? I had a read of <https://github.com/kubernetes/dashboard/pull/1539> and <https://github.com/kubernetes/dashboard/issues/1589> and it seems like it’s a feature that is on the roadmap. What’s unclear to me is whether any of these features are in the 1.6.3 build. I’d ideally like to authenticate with OIDC and have the Dashboard impersonate the user when making calls to the API server. Is this something I can accomplish in 1.6.3 with an OIDC reverse proxy in front of it?,https://github.com/kubernetes/dashboard/pull/1539,False,False,False,False,True,False,False
xhu,kubernetes-novice,<https://github.com/kubernetes/examples/pull/164>,https://github.com/kubernetes/examples/pull/164,False,False,False,False,True,False,False
lazypower,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/44418>,https://github.com/kubernetes/kubernetes/issues/44418,True,False,False,False,False,False,False
squeed,kubernetes-novice,thoughts on <https://github.com/kubernetes/kubernetes/issues/56794> ?,https://github.com/kubernetes/kubernetes/issues/56794,True,False,False,False,False,False,False
guangxuli,kubernetes-novice,hi <@U3Z60K88M> these days i am working on <https://github.com/kubernetes/kubernetes/issues/55333>. but there are some confusing i 'd like to confirm.,https://github.com/kubernetes/kubernetes/issues/55333,True,False,False,False,False,False,False
pmorie,kubernetes-novice,"light is green, trap is clean: <https://github.com/kubernetes/federation/pull/149>",https://github.com/kubernetes/federation/pull/149,False,False,False,False,True,False,False
ianlewis,kubernetes-novice,I'm assuming based on <https://github.com/kubernetes/kubernetes/issues/28610> that it doesn't do anything smart currently,https://github.com/kubernetes/kubernetes/issues/28610,True,False,False,False,False,False,False
clewis,kubernetes-novice,I submitted my issue: <https://github.com/kubernetes/kubernetes/issues/53670>,https://github.com/kubernetes/kubernetes/issues/53670,True,False,False,False,False,False,False
foxish,kubernetes-novice,<@U5LM5PESX> - <https://github.com/apache-spark-on-k8s/spark-integration/pull/6> PTAL,https://github.com/apache-spark-on-k8s/spark-integration/pull/6,False,False,False,False,False,True,False
negz,kubernetes-novice,:wave: <https://github.com/kubernetes/autoscaler/pull/462> is my doing. Just letting you know I exist on Slack if anyone wants to discuss it.,https://github.com/kubernetes/autoscaler/pull/462,False,False,False,False,True,False,False
shadoi,kubernetes-novice,"Issues we found using <https://github.com/bitly/oauth2_proxy/pull/389> were: 
1. Doesn't include the RedirectURL in the oauth2 config
2. Doesn't include the token in the Authorization header",https://github.com/bitly/oauth2_proxy/pull/389,False,False,False,False,False,True,False
pmorie,kubernetes-novice,<https://github.com/kubernetes/federation/pull/159> ready for review,https://github.com/kubernetes/federation/pull/159,False,False,False,False,True,False,False
claytonc,kubernetes-novice,<@U2G8FRBAT> this is the production issue we’re seeing <https://github.com/kubernetes/kubernetes/issues/48610>,https://github.com/kubernetes/kubernetes/issues/48610,True,False,False,False,False,False,False
cdrage,kubernetes-novice,"mention bot has been working well, but could <@U10KRBVHN> or <@U3R8AEEQG> give a quick review on: <https://github.com/kubernetes/kompose/pull/731> <https://github.com/kubernetes/kompose/pull/728> and <https://github.com/kubernetes/kompose/pull/727>",https://github.com/kubernetes/kompose/pull/727,False,False,False,False,True,False,False
surajd,kubernetes-novice,<@U3R8AEEQG> <https://github.com/kubernetes/kompose/pull/626#discussion_r127797088>,https://github.com/kubernetes/kompose/pull/626#discussion_r127797088,False,False,False,False,True,False,False
cdrage,kubernetes-novice,<@U3R8AEEQG> if you google the error you can find this: <https://github.com/sirupsen/logrus/issues/543>,https://github.com/sirupsen/logrus/issues/543,False,False,False,False,False,True,False
mleikind,kubernetes-novice,<https://github.com/Azure/acs-engine/issues/1895>,https://github.com/Azure/acs-engine/issues/1895,False,False,False,False,False,True,False
ericchiang,kubernetes-novice,<@U18NMV9D0> have you looked at <https://github.com/coreos/dex/issues/1110>,https://github.com/coreos/dex/issues/1110,False,False,False,False,False,True,False
marun,kubernetes-novice,<@U0ADD3KAN>: do you have a timeline on getting <https://github.com/kubernetes/kubernetes/issues/54638> merged?,https://github.com/kubernetes/kubernetes/issues/54638,True,False,False,False,False,False,False
surajnarwade,kubernetes-novice,"needs review on <https://github.com/kubernetes/kompose/pull/626>, added comments as persuggestion",https://github.com/kubernetes/kompose/pull/626,False,False,False,False,True,False,False
aveshagarwal,kubernetes-novice,<@U0ALRFJH0> so you want to fix 1.7.x? or in other words backporting this pr <https://github.com/kubernetes/kubernetes/pull/47628>?,https://github.com/kubernetes/kubernetes/pull/47628,False,False,True,False,False,False,False
fish,kubernetes-novice,"okay, looks like <https://github.com/kubernetes/kubernetes/pull/49840> it needed for kubeadm on coreos",https://github.com/kubernetes/kubernetes/pull/49840,False,False,True,False,False,False,False
roffe,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/54476>,https://github.com/kubernetes/kubernetes/issues/54476,True,False,False,False,False,False,False
kowens,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/14188>,https://github.com/kubernetes/kubernetes/issues/14188,True,False,False,False,False,False,False
marun,kubernetes-novice,<@U09R342HM>: and thoughts on <https://github.com/kubernetes/kubernetes/pull/47788> ?,https://github.com/kubernetes/kubernetes/pull/47788,False,False,True,False,False,False,False
sbower,kubernetes-novice,already a ticket <https://github.com/kubernetes/dashboard/issues/1803>,https://github.com/kubernetes/dashboard/issues/1803,False,False,False,False,True,False,False
fejta,kubernetes-novice,Bot vs bot <https://github.com/kubernetes/kubernetes/issues/57585>,https://github.com/kubernetes/kubernetes/issues/57585,True,False,False,False,False,False,False
cdrage,kubernetes-novice,"I replied on here: <https://github.com/kubernetes-incubator/kompose/pull/521#issuecomment-305185041> but for the first question, should we error out if trying to do `kompose up` with just a build dir?",https://github.com/kubernetes-incubator/kompose/pull/521#issuecomment-305185041,False,False,False,False,False,True,False
sknapp,kubernetes-novice,<https://github.com/ucbrise/jenkins-infra/pull/78>,https://github.com/ucbrise/jenkins-infra/pull/78,False,False,False,False,False,True,False
mauilion,kubernetes-novice,<https://github.com/kubernetes/kubernetes/pull/46669>,https://github.com/kubernetes/kubernetes/pull/46669,False,False,True,False,False,False,False
cdrage,kubernetes-novice,<@U3R8AEEQG> can you add tests please? <https://github.com/kubernetes/kompose/pull/837#issuecomment-348208762>,https://github.com/kubernetes/kompose/pull/837#issuecomment-348208762,False,False,False,False,True,False,False
tomciaaa,kubernetes-novice,"hey guys, on the same PR it mentions that '<https://github.com/kubernetes/kubernetes/pull/51063> needs to be merged before Windows CNI will work.' I assume the patched kubelet only needs to run on the Windows nodes and Linux can run standard 1.8.x kubelet versions?",https://github.com/kubernetes/kubernetes/pull/51063,False,False,True,False,False,False,False
dims,kubernetes-novice,<@U0E2KHQ13> <@U09R0N2BF> can you please let me know who i can ask for a loadBalancerIP for a new service? (<https://github.com/kubernetes/k8s.io/pull/96>),https://github.com/kubernetes/k8s.io/pull/96,False,False,False,False,True,False,False
luxas,kubernetes-novice,ref: <https://github.com/kubernetes/kubernetes/pull/55546>,https://github.com/kubernetes/kubernetes/pull/55546,False,False,True,False,False,False,False
ronald.petty,kubernetes-novice,"Hello, not sure if this is the spot.  I would like to start my first PR, specifically, would like to start working on/around the scheduler.  I found this one <https://github.com/kubernetes/kubernetes/issues/43788;> is this valid and worth doing?   If this is wrong channel, can you punt me to the right one?",https://github.com/kubernetes/kubernetes/issues/43788,True,False,False,False,False,False,False
chrislovecnm,kubernetes-novice,see <https://github.com/kubernetes/community/issues/1514>,https://github.com/kubernetes/community/issues/1514,False,False,False,False,True,False,False
cdrage,kubernetes-novice,will need some help <@U2SBSJEHJ>  on why openshift tests are failing :( <https://github.com/kubernetes/kompose/pull/763>,https://github.com/kubernetes/kompose/pull/763,False,False,False,False,True,False,False
ixdy,kubernetes-novice,add <https://github.com/kubernetes/kubernetes/issues/8830> to 2018 goals,https://github.com/kubernetes/kubernetes/issues/8830,True,False,False,False,False,False,False
shyamjvs,kubernetes-novice,Some earlier discussion wrt this - <https://github.com/kubernetes/kubernetes/issues/48938>,https://github.com/kubernetes/kubernetes/issues/48938,True,False,False,False,False,False,False
jell,kubernetes-novice,btw. <https://github.com/kubernetes/kubernetes/pull/56115> connected issue,https://github.com/kubernetes/kubernetes/pull/56115,False,False,True,False,False,False,False
cprenzberg,kubernetes-novice,I would appreciate it if someone had a look at the following issue i'm facing regarding HPA not being able to get metrics from heapster on my k8s 1.8.3 cluster <https://github.com/kubernetes/heapster/issues/1908>,https://github.com/kubernetes/heapster/issues/1908,False,False,False,False,True,False,False
spiffxp,kubernetes-novice,"if there's nothing to contribute, a PR just to check the box off would suffice, eg: <https://github.com/kubernetes/features/pull/439>",https://github.com/kubernetes/features/pull/439,False,False,False,False,True,False,False
