Sender,channel,text,url_html,is issue,is comment's issue,is pull request,is comment's pull request,issue or pull another repository,is other issue or pull of another organization,url not found
shyamjvs,minikube,And regarding the flakiness it was due to failing to create the master vm in us-east1-a sometimes... But that too has been fixed for now by adding retries (ref <https://github.com/kubernetes/kubernetes/pull/51533>),https://github.com/kubernetes/kubernetes/pull/51533,False,False,False,False,True,False,False
jdumars,minikube,<@U4S0AK2SX> <https://github.com/kubernetes/sig-release/pull/67>,https://github.com/kubernetes/sig-release/pull/67,False,False,False,False,True,False,False
djsly,minikube,<https://github.com/Azure/acs-engine/issues/1861>,https://github.com/Azure/acs-engine/issues/1861,False,False,False,False,False,True,False
gekudray,minikube,Not sure how aware the maintainers are but kubelet is broken on Core SKUs. I've opened <https://github.com/kubernetes/kubernetes/issues/55031> with the details.,https://github.com/kubernetes/kubernetes/issues/55031,False,False,False,False,True,False,False
foxish,minikube,"ugh, that's my revert PR^ (<https://github.com/kubernetes/kubernetes/pull/56789>)",https://github.com/kubernetes/kubernetes/pull/56789,False,False,False,False,True,False,False
spiffxp,minikube,FYI <https://github.com/kubernetes/community/pull/1540>,https://github.com/kubernetes/community/pull/1540,False,False,False,False,True,False,False
mauilion,minikube,<https://github.com/kubernetes/kubernetes/pull/46669>,https://github.com/kubernetes/kubernetes/pull/46669,False,False,False,False,True,False,False
cdrage,minikube,mind commenting on this <@U0DE6E8JY> <https://github.com/kubernetes/kompose/issues/109> later today,https://github.com/kubernetes/kompose/issues/109,False,False,False,False,True,False,False
spiffxp,minikube,FYI <https://github.com/kubernetes/test-infra/pull/5306>,https://github.com/kubernetes/test-infra/pull/5306,False,False,False,False,True,False,False
cdrage,minikube,Hey <@U2SBSJEHJ> could you have a look at <https://github.com/kubernetes/kompose/pull/665> when you have time? :),https://github.com/kubernetes/kompose/pull/665,False,False,False,False,True,False,False
dims,minikube,it was quickly reverted though in <https://github.com/kubernetes/kubernetes/pull/57454>,https://github.com/kubernetes/kubernetes/pull/57454,False,False,False,False,True,False,False
spiffxp,minikube,filed <https://github.com/kubernetes/sig-release/issues/43>,https://github.com/kubernetes/sig-release/issues/43,False,False,False,False,True,False,False
cblecker,minikube,it in action: <https://github.com/kubernetes/community/pull/1381>,https://github.com/kubernetes/community/pull/1381,False,False,False,False,True,False,False
bronhaim182,minikube,"<@U0A69N5GQ> can we talk a bit about the node-fence proposal (<https://github.com/kubernetes/community/pull/1416>) , I wanted to hear if you have some suggestions about replacement the configmaps solution to keep all fence parameters .. it's indeed complex",https://github.com/kubernetes/community/pull/1416,False,False,False,False,True,False,False
aveshagarwal,minikube,"there is PR <https://github.com/kubernetes/kubernetes/pull/49131> would appreciate if someone has any feedback, as it lgtm",https://github.com/kubernetes/kubernetes/pull/49131,False,False,False,False,True,False,False
goblin,minikube,"maybe not the best moment, but would be awesome if you'd have a sec to look at this tiny pr and maybe point it in the right direction - <https://github.com/kubernetes/kubernetes/pull/46517> I cant do anything to the assignees or labels, so I guess it's kinda stuck",https://github.com/kubernetes/kubernetes/pull/46517,False,False,False,False,True,False,False
liggitt,minikube,<https://github.com/kubernetes/kubernetes/pull/56358> will address it by asking the current authorizer if you are a superuser and allowing role/clusterrole creation in that case,https://github.com/kubernetes/kubernetes/pull/56358,False,False,False,False,True,False,False
luxas,minikube,<https://github.com/kubernetes/kubernetes/issues/30558> would be a great first (or nth) contribution from the community. Lots of thumbs up on it! We welcome any help :smile:!,https://github.com/kubernetes/kubernetes/issues/30558,False,False,False,False,True,False,False
sebastiant,minikube,<@U8P0Z1NJH> I think this link is interesting for you :slightly_smiling_face: <https://github.com/kubernetes/kubeadm/issues/546>,https://github.com/kubernetes/kubeadm/issues/546,False,False,False,False,True,False,False
dims,minikube,bad image from <https://github.com/kubernetes/kubernetes/pull/57204> ? <https://github.com/kubernetes/test-infra/pull/5965> ?,https://github.com/kubernetes/test-infra/pull/5965,False,False,False,False,True,False,False
surajd,minikube,<@U2S2GLMJR> <https://github.com/kubernetes-incubator/kompose/issues/624>,https://github.com/kubernetes-incubator/kompose/issues/624,False,False,False,False,False,True,False
ntfrnzn,minikube,If everything in minikube is expected to be ephemeral (see also <https://github.com/kubernetes/minikube/issues/1378>) I can deal with it :disappointed:,https://github.com/kubernetes/minikube/issues/1378,True,False,False,False,False,False,False
lazypower,minikube,<https://github.com/kubernetes/kubernetes/issues/46054>,https://github.com/kubernetes/kubernetes/issues/46054,False,False,False,False,True,False,False
lmickh,minikube,<@U7TNK40G0> <https://github.com/Azure/AKS/issues/2> or something else?,https://github.com/Azure/AKS/issues/2,False,False,False,False,False,True,False
ravig,minikube,"Hello, can someone help review this PR: <https://github.com/kubernetes/kubernetes/pull/48082>",https://github.com/kubernetes/kubernetes/pull/48082,False,False,False,False,True,False,False
spiffxp,minikube,ran `migratestatus` once mungegithub had been redeployed <https://github.com/kubernetes/test-infra/pull/6019#issuecomment-353187630>,https://github.com/kubernetes/test-infra/pull/6019#issuecomment-353187630,False,False,False,False,True,False,False
mrostecki,minikube,<@U0ESKCZA9> <@U0JTMA7M5> ptal <https://github.com/kubernetes-incubator/rktlet/issues/107#issuecomment-329188011>,https://github.com/kubernetes-incubator/rktlet/issues/107#issuecomment-329188011,False,False,False,False,False,True,False
alban,minikube,"<@U0JTMA7M5> re bug <https://github.com/kubernetes-incubator/rktlet/issues/44> : I started pods in different QoS category (besteffort, burstable) and then looked at `systemd-cgls`: I think the dashes in the uuid mess with the systemd slice names: <https://gist.github.com/alban/ebaf712099615e49816d422f62818a5d>",https://github.com/kubernetes-incubator/rktlet/issues/44,False,False,False,False,False,True,False
enisoc,minikube,<@U0EPBBM2P> set the channel topic: Volunteer for the 1.10 Release Team! <https://github.com/kubernetes/sig-release/pull/49>,https://github.com/kubernetes/sig-release/pull/49,False,False,False,False,True,False,False
toddysm,minikube,"hello everyone, I was just advised to ask questions here related to an issue related to Azure Disk and AKS. There are two problems I see:
1. The examples for Azure Disk are not clear enough for beginner to figure out how the mount works. Things like how the disk is created, is it attached to the node where the pod is running, how this works with Managed Kubernetes etc would be helpful to troubleshoot issues
2. Having in mind the above, we are not able to figure out why we are getting `PersistentVolumeClaim is not bound` when trying to mount Azure Disk volume

Any help will be appreciated

<https://github.com/kubernetes/examples/issues/158>",https://github.com/kubernetes/examples/issues/158,False,False,False,False,True,False,False
pr0nin,minikube,I've created an issue here <https://github.com/kubernetes/minikube/issues/2328> Please let me know if there is a better place for it :slightly_smiling_face:,https://github.com/kubernetes/minikube/issues/2328,True,False,False,False,False,False,False
melserngawy,minikube,"hi all, 
is this issue  <https://github.com/kubernetes/kubernetes/issues/20112>  has been solved or just closed ? I cannot find away to get the endpoint from service object",https://github.com/kubernetes/kubernetes/issues/20112,False,False,False,False,True,False,False
marun,minikube,<@U09R342HM>: and thoughts on <https://github.com/kubernetes/kubernetes/pull/47788> ?,https://github.com/kubernetes/kubernetes/pull/47788,False,False,False,False,True,False,False
qiming,minikube,<https://github.com/kubernetes/kubernetes/pull/56398>,https://github.com/kubernetes/kubernetes/pull/56398,False,False,False,False,True,False,False
ash2k,minikube,Could someone take a look at this trivial PR please? Want to unblock another PR that is failing because of a bug in the test <https://github.com/kubernetes/kubernetes/pull/49352>,https://github.com/kubernetes/kubernetes/pull/49352,False,False,False,False,True,False,False
jhorwit2,minikube,"<@U6N42AE8G> 
<https://github.com/kubernetes/features/issues/92>
<https://github.com/kubernetes/features/issues/460>
<https://github.com/kubernetes/features/issues/370>",https://github.com/kubernetes/features/issues/460,False,False,False,False,True,False,False
humblec,minikube,<@U0DSKQSRM> <@U0DUJJU3Y> need an approval on this as well <https://github.com/kubernetes/kubernetes/pull/46124> :slightly_smiling_face:,https://github.com/kubernetes/kubernetes/pull/46124,False,False,False,False,True,False,False
kimoon,minikube,There is a different kind of dependency we probably should decouple too. Please take a look at the latest comment here and share your thoughts: <https://github.com/apache-spark-on-k8s/spark-integration/issues/2#issuecomment-352065040>,https://github.com/apache-spark-on-k8s/spark-integration/issues/2#issuecomment-352065040,False,False,False,False,False,True,False
cheryl.fong.yin.yin,minikube,<https://github.com/kubernetes/website/pull/6594>,https://github.com/kubernetes/website/pull/6594,False,False,False,False,True,False,False
chrislovecnm,minikube,If anyone wants to pipe in <https://github.com/kubernetes/community/issues/1410>,https://github.com/kubernetes/community/issues/1410,False,False,False,False,True,False,False
gharm,minikube,"FTR, my problem is fixed by pending PR <https://github.com/kubernetes/kubernetes/pull/57243>",https://github.com/kubernetes/kubernetes/pull/57243,False,False,False,False,True,False,False
chrislovecnm,minikube,<@U3M10EJKC> can you add more details to <https://github.com/kubernetes/kops/issues/4188>,https://github.com/kubernetes/kops/issues/4188,False,False,False,False,True,False,False
jobridgwater,minikube,"Hi there! I am a college student and my partner and I need to contribute to an open source project for a class on Virtualization. We'd love to work on something in Kubernetes and we have about a month (5-6h/week). Do any of these issues look like they would be good for us? We are open to any suggestions!
<https://github.com/kubernetes/kubernetes/issues/46172>
<https://github.com/kubernetes/kubernetes/issues/48926>
<https://github.com/kubernetes/kubernetes/issues/49673>
<https://github.com/kubernetes/kubernetes/issues/49586>",https://github.com/kubernetes/kubernetes/issues/49586,False,False,False,False,True,False,False
maciekpytel,minikube,is anyone looking at <https://github.com/kubernetes/kubernetes/issues/54574> while he's out?,https://github.com/kubernetes/kubernetes/issues/54574,False,False,False,False,True,False,False
spiffxp,minikube,"<https://github.com/kubernetes/community/pull/598> - I heard a lot of talk about extracting kubectl at contributor-summit, but those proposal is 30 days away from going stale... is it not relevant anymore? is there some other plan of record?",https://github.com/kubernetes/community/pull/598,False,False,False,False,True,False,False
mauilion,minikube,there is an issue on that here: <https://github.com/coreos/etcd/issues/6420>,https://github.com/coreos/etcd/issues/6420,False,False,False,False,False,True,False
